PMID,Journal,publisher_guess,year,doi,doi_url
38304203,Inverse Probl,Unknown,2020,10.1088/1361-6420/ab5ede,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=306d6562-ba09-480e-9234-1441742a30b2&ssb=12642209672&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6420%2Fab5ede&ssi=7034f096-8427-46d6-9a83-99da9a0450a8&ssk=support@shieldsquare.com&ssm=50968412732508156103556251284095&ssn=9222c2d89bb0cf90450ba47997029fd652f61e356d50-10cb-4e4a-a47fc7&sso=f1173ddf-78918e22d393e613dd9bc146093692719d575d043e9b4c93&ssp=12135420341720270676172029975195457&ssq=00999681737357380024917373555546989855774&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDA0MjdkNDBmNi0yNGQ5LTQ3MDgtOTQ5NS1hNWYxYmU0MDc3MTgxNzIwMjE3MzczNzYyMC01YzVkYzdhNjc4M2QwYWFlMTAiLCJyZCI6ImlvcC5vcmciLCJ1em14IjoiN2Y5MDAwZDBlN2MwMzYtMTYzNS00Y2U2LWJmMjEtNjU1OGM3YTZiY2MwMS0xNzIwMjE3MzczNzYyMC00MTIzMzcwZTc0YTJkZjlhMTAifQ=="
32128288,ECS J Solid State Sci Technol,Unknown,2019,10.1149/2.0311906jss,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=3dcb3d23-4172-4aca-98c6-3f04f05e5d53&ssb=53056211438&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1149%2F2.0311906jss&ssi=759eee9b-8427-451b-b60c-7baf6d8ac938&ssk=support@shieldsquare.com&ssm=13199217682987879100260795384338&ssn=b6dfa522f62e2cc197e8d15d3b05a9c97e28a290436a-6848-4197-a1ec8c&sso=ed0936ca-439974b960364acea2a3b08f3f5d4a27d47516e24684cbe0&ssp=54780788621720294020172028969652765&ssq=19579808736938673385587369105436666055527&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJ1em14IjoiN2Y5MDAwZDQ2ODM1NzUtMWUwYS00Yzk4LWI1M2QtZjJiMGY2ODhmZGUyMS0xNzIwMjg3MzY5NzgzMC1hNWExMGEzYTU0Njk3ODUwMTAiLCJfX3V6bWYiOiI3ZjYwMDAyNTE3NWRjNy0zMmM1LTRiZGItYjE1My00MTA4MDNlN2E3OGQxNzIwMjg3MzY5NzgzMC1kMDI0ZGZlZTkwM2VmNDUyMTAifQ=="
27375962,ECS J Solid State Sci Technol,Unknown,2016,10.1149/2.0131608jss,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=74e9532a-19c3-4b67-beea-ad9cf81b276e&ssb=04673205941&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1149%2F2.0131608jss&ssi=3f1ed060-8427-4135-a61d-920925c53daf&ssk=support@shieldsquare.com&ssm=79152644353409302106469713427033&ssn=b500f7135b33ddf40d762ead2c183044d595704f1581-b840-459d-b68054&sso=b4d055a1-479fcbfe88ba8569d0dfcd15ed0d7282c41c9268e788ce2e&ssp=50634049701720203639172029498487714&ssq=84999628737598609943187375193684953841850&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDA2NzQ5NDMxNC1hODBhLTQyYWQtYWI2MC03YjZhYTYzMWRmZjIxNzIwMjg3Mzc1MjAwMC1jYWQ5YWQzZWE4ZGY3MzY0MTAiLCJ1em14IjoiN2Y5MDAwMDk3ODI4NWMtNjY1YS00NTUyLWFmZDYtZjVmMDQ1YmZjNWE2MS0xNzIwMjg3Mzc1MjAwMC05ZDU4ZWM3MGZjOTliY2EyMTAifQ=="
38868451,Metrologia,Unknown,2024,10.1088/1681-7575/ad4bea,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=e011f139-5713-4c87-a262-21329e3bfd4c&ssb=90098223604&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1681-7575%2Fad4bea&ssi=5e3d9f3d-8427-4761-b567-8a3b5f987889&ssk=support@shieldsquare.com&ssm=28337343008732685108208811077474&ssn=51244adffdb82a4b108d4a7b785b30ff1faaefaab23c-2236-41b2-bff4d3&sso=b7021c1a-2d03689f30fe3e1a28058812ef46b4c947a9cec4e5e8e119&ssp=54551201521720292072172027302124136&ssq=70015099088041120827690880141972167447739&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDA0MDZjNDEyNy00NzA4LTRjOGUtYmU5MC05ODZhZmNjOTYxNmYxNzIwMjkwODgwMjMyMC0xZjAzZGNiOWJiMTliNTViMTAiLCJ1em14IjoiN2Y5MDAwNzI5YTAzMDktNmFiZC00YzUwLWJhMzctZmQwMGEwNTVlYjc5MS0xNzIwMjkwODgwMjMyMC1mMDU3MDdiYTEzYjczMGFlMTAifQ=="
32165769,Metrologia,Unknown,2019,10.1088/1681-7575/ab4523,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=a5fc0519-3ffa-4d9f-938e-851909dc5769&ssb=08511291103&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1681-7575%2Fab4523&ssi=c0504aea-8427-4e5d-a5d2-fcc7225fa9e2&ssk=support@shieldsquare.com&ssm=16951262691233476102787866350180&ssn=0a4397bb89e97a4bceb9ffd0cd6da18985c461e5f8b7-6796-474c-aa40be&sso=fba1a386-6af4ddb9ee6a9b8e63e9322602ec4130ffe44ffd52ce7a01&ssp=36617441931720279145172025702351855&ssq=45073119088521411573490885440099782655196&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDA0MGU3OWQ3NS0zYWUxLTQzZWYtYTM4OC1lMzY2MmM1YmRkNTgxNzIwMjkwODg1NTAwMC1lMmVhNjIxNzMxMTk4MDkxMTAiLCJ1em14IjoiN2Y5MDAwOWFkMDIwYjItZWZmYy00YjlkLWFiZWItODFlOGQ3YmU2YzJiMS0xNzIwMjkwODg1NTAwMC00YThlNzcwMjQ5OGM0YmIzMTAiLCJyZCI6ImlvcC5vcmcifQ=="
21318099,J Convex Anal,Unknown,2010,10.1088/0266-5611/26/5/055007,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=eab9a8d7-f7cf-450a-a24f-ee40cced9fb1&ssb=20478215258&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F0266-5611%2F26%2F5%2F055007&ssi=4413afc9-8427-4dd0-84bf-06f296295daf&ssk=support@shieldsquare.com&ssm=77640562314491580103655821271470&ssn=a59ca09b53a4514f994a97394b8ee6a6496d899e6948-b68a-4b37-8135bb&sso=fdbd6b5f-5d6c610a1c7d7786b04c7f991db9e0a02b2449e7fe031a8f&ssp=63607845031720274676172027112164340&ssq=12295714685151279953946851843540385513078&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDAxZTA4MjdiMi0zZDhhLTRkNTAtODgxZC05ZDNiNTMzZTRmNGExNzIwMjQ2ODUxNzA1MC1mYTRmZDZkNDNlYmQxNTFlMTAiLCJ1em14IjoiN2Y5MDAwYWQ1MWE2M2MtOGY0Ny00OThjLWE2OGItYjg2NjQ3MTE1MWJmMS0xNzIwMjQ2ODUxNzA1MC00NWRjYjdiYWEzYzkyMTQ0MTAiLCJyZCI6ImlvcC5vcmcifQ=="
38911013,Jpn J Appl Phys (2008),Unknown,2024,10.35848/1347-4065/ad3a70,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=cc235fe8-9722-4ae2-8a45-3a2aa404d86b&ssb=84173221830&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.35848%2F1347-4065%2Fad3a70&ssi=5f54cc63-8427-4b14-991e-7856324fa182&ssk=support@shieldsquare.com&ssm=15011435303234111102070527948668&ssn=c2ac5f6a7290c66d8d285d13a8a8da4cb38f6b4590be-5726-4849-ae34f3&sso=3884755c-e2e7e9d180092ccb5e931a255ce7ac7c19e3a81d0b41da41&ssp=73291036091720256697172026913581863&ssq=33642734693654703282346936666716898585820&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDAzZDNkYTQ3ZC00NmQzLTQzYjktYjBiMS00M2NhMTk0OWVmNjgxNzIwMjQ2OTM2MDMxMC02YjZjYTBkM2VlODBmYzRhMTAiLCJ1em14IjoiN2Y5MDAwMzNhMTRjZjktMDM4Ni00YWI0LWJjNDctMjVjZGM4MjY2NmM2MS0xNzIwMjQ2OTM2MDMxMC0yOWQ5ZjM0ZGJmYzBkOTBmMTAifQ=="
34135992,IOP Conf Ser Mater Sci Eng,Unknown,2020,10.1088/1757-899X/755/1/012025,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=65feed26-04e2-45b2-baad-65212f83d162&ssb=07776225878&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1757-899X%2F755%2F1%2F012025&ssi=4b28ee8d-8427-41f1-9949-fe6c76a0fecf&ssk=support@shieldsquare.com&ssm=88249273023410881102715456913540&ssn=fe8793b601f0301eeecc33357fb87947adf88ff5af59-f6d4-4094-af922e&sso=5bf769e3-024fca3d1ec725afba924c00ad06112c6ab93f2f4165d6b5&ssp=50787096821720392672172039150809043&ssq=09757601206431811442312064857491179242449&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDA2NzdiZDlkNC05YzYxLTQ0ZmEtYWYxNC03ZDEwZjE5YzY0MTcxNzIwMzEyMDY0OTMwMC1mOTZlZWUzMjgyOTJjNTEzMTAiLCJ1em14IjoiN2Y5MDAwNmY1ZDkzN2YtOTVkOS00OTVkLWI0OGEtYTI0ZjdkMTgwMDBjMS0xNzIwMzEyMDY0OTMwMC1jNWI4ZmFlNzhmYzhlNzk4MTAiLCJyZCI6ImlvcC5vcmcifQ=="
31156719,IOP Conf Ser Mater Sci Eng,Unknown,2018,10.1088/1757-899X/381/1/012171,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=5d4e6484-f6ff-4057-92e7-bdfc39a3ea84&ssb=00946252783&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1757-899X%2F381%2F1%2F012171&ssi=26173214-8427-4e9b-b971-1f11e06a3bc9&ssk=support@shieldsquare.com&ssm=44570353942900494101974782356367&ssn=c3877e289ea3796621c03f500ecddf0e317832a9b65d-e6f2-4328-bdefcb&sso=f0c2a014-acaad6abed5a40c26a524380e74dbb8c2e8324b3971173c7&ssp=26571099461720389688172033663399533&ssq=74165761206919665854412069586998923583419&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwY2NhNzlhNzAtZDcxNy00OGQ1LTg0NzMtNWU1NDVkZDM4N2JlMS0xNzIwMzEyMDY5NTExMC1kNDVmNTViMGNjMmVhODE5MTAiLCJfX3V6bWYiOiI3ZjYwMDAwYzI3YmU0MC1hZTVmLTQwZDUtYWQ1OS1lYzA1MjMwNGYwNzExNzIwMzEyMDY5NTExMC03YzcwODM4OTc5YTU4YmNkMTAiLCJyZCI6ImlvcC5vcmcifQ=="
37360402,Prog Biomed Eng (Bristol),Unknown,2023,10.1088/2516-1091/acc2fe,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=13125659-78a8-4fad-b59a-5d30bee90002&ssb=27079298762&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2516-1091%2Facc2fe&ssi=4364b39f-8427-48bd-93b5-a734f33122ec&ssk=support@shieldsquare.com&ssm=49142581067446821104361776380248&ssn=9666a753fba76caf438bb3dd215bc7606b77b539c79c-3571-4ad0-961950&sso=efe5ca73-6e3d08b6cddf4e4463591917fa5abee424f595177910d27e&ssp=06165520721720329430172030821593472&ssq=39697412523239562715725232598908138179099&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDBmYzAzY2E4Ny0xMTAyLTQ5ODYtOGI2Mi1iNjJhNTI3ZTU3NDIxNzIwMzI1MjMyNjIxMC0yZGFmYzg4YWFlNWZmMGRkMTAiLCJ1em14IjoiN2Y5MDAwOTA1ZWY0OTctMDBiZS00NzI4LWExZTMtMWEyMGQ5ZGM0OWYwMS0xNzIwMzI1MjMyNjIxMC1lNTU4NWMyNjViNTdhZjFhMTAiLCJyZCI6ImlvcC5vcmcifQ=="
37360227,Prog Biomed Eng (Bristol),Unknown,2023,10.1088/2516-1091/acdc71,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=5a7fcbdf-6355-4b7b-9c76-ebc436f820ec&ssb=87898294801&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2516-1091%2Facdc71&ssi=01365bf0-8427-49c3-b179-2c0a6b35f424&ssk=support@shieldsquare.com&ssm=96143362747922899100185216168907&ssn=5555ff579f9d0c90ab32abb92f7cd4d37b2a94abfa60-dd84-4abd-8d847a&sso=900efe6b-0009ad2502996b97030e6b100774ada66838ad1668ecfc26&ssp=86953325801720317327172038704919201&ssq=34424432524614862332625246473421663373122&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDA1YWMzNjIwMS02OTM3LTQ0ZGYtODUyNy0xYTM4NWQxNzI1MWExNzIwMzI1MjQ2MDQ0MC1jNGU3OGJkMGM2YzAyNmFmMTAiLCJ1em14IjoiN2Y5MDAwNzM1ZjBiODEtYjA3Ny00NmNjLWI3MDgtNTcwMzI0MTlmNjU0MS0xNzIwMzI1MjQ2MDQ0MC02NGYxZDRkYmM4YjY4YmE4MTAiLCJyZCI6ImlvcC5vcmcifQ=="
38022395,Environ Res Commun,Unknown,2023,10.1088/2515-7620/acf81b,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=5b8dda4e-cd62-4f76-8950-06106d7cda2c&ssb=85921232503&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2515-7620%2Facf81b&ssi=8b9a1fcb-8427-4699-b120-b227721661ce&ssk=support@shieldsquare.com&ssm=62192540650951545108327840951534&ssn=1a8f7abe0aaa123c6f7024c389108d3b86fa8d0b38dd-609f-4d27-86f60d&sso=66f19145-24a9cb57e94b32315f6d81ad04c6de1ff04e13ab47f8f2fa&ssp=56043809551720341810172038420876931&ssq=62235552547531285088825475693941032654778&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwZjdkZmNjNGEtYWQwNi00OTYwLTg5YWQtY2Q4ZTA1NGI1NWFlMS0xNzIwMzI1NDc1NzI0MC0xNjRkY2JkYWI4ZmQxODJkMTAiLCJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDA3OGM3M2I1OC0zNWNhLTQwZmYtYTc0OC0yOWExYjU5MmFhM2UxNzIwMzI1NDc1NzI0MC1hYTlhYzFjNjRlZWUwOGFiMTAifQ=="
34504994,Environ Res Commun,Unknown,2020,10.1088/2515-7620/abb831,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=bb667116-cb29-44e1-affd-554123766817&ssb=41034230255&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2515-7620%2Fabb831&ssi=183b1c06-8427-4e23-a47c-f0c5e85ccb64&ssk=support@shieldsquare.com&ssm=98453352850671951109318032418489&ssn=78ac1b259d5a33ddf4e7eb9f64aa9c82afb1433567e9-2dd9-42a3-9f91f9&sso=ab727c38-9f4ff56530d404ccd3402b74afa42dbea81f39b7f2696e58&ssp=35306451001720360539172039094921075&ssq=97839762548066856382525480845413843936204&ssr=MTk4LjI3LjE4MC4xNTI=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDAyMzFjYjI2ZC05MzA2LTRlNDctYTUyOC1kNTU4ZWZmYjkwODMxNzIwMzI1NDgwMTYyMC01ZWNjYzZhNzBhODI4ZWI4MTAiLCJ1em14IjoiN2Y5MDAwNWY2MGRjMGEtM2RiMy00NTY0LTk2MjktODg1NjM1YWQwNTZmMS0xNzIwMzI1NDgwMTYyMC00MDYyYmE0NGQzYjdiZTE4MTAifQ=="
33354654,Res Notes AAS,Unknown,2020,10.3847/2515-5172/aba82c,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=cf3c98d6-23b5-4c40-a6f8-bdcda72917f5&ssb=57680253914&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.3847%2F2515-5172%2Faba82c&ssi=ea22d20b-8427-4118-bb0a-1696bc5c8a3c&ssk=support@shieldsquare.com&ssm=22859056142206432105968830152254&ssn=b20df6987d166b7129ea86170d49ca0b7aa480855c69-4542-4aef-832902&sso=e1ad46bd-5e6118fbc37905a2bf932ee56b8fd98fa2822f4596599970&ssp=70956052701720488526172049881562132&ssq=71619611355976557197213559225811708682805&ssr=MTQ5LjI4Ljc3LjIxMA==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJ1em14IjoiN2Y5MDAwNjFmY2FkNWItZmZkNi00MmU2LWE5NTktZGRiNDNlZDJkMjBhMS0xNzIwNDEzNTU5NzQ1MC0wN2ZkMjkxNDVhNDFhNzg5MTAiLCJfX3V6bWYiOiI3ZjYwMDBiNzU4MTU0ZC0xNTdjLTRhZTQtYjU4My1hY2Y1YjQwMWI5MjkxNzIwNDEzNTU5NzQ1MC05MzI2NjJmNDA4MzgyNjgzMTAifQ=="
38914109,J Phys Condens Matter,Unknown,2024,10.1088/1361-648X/ad5b43,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=ea3bf9f1-670d-4418-8371-521b1e57ea59&ssb=11087201548&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-648X%2Fad5b43&ssi=05663a1a-8427-48b2-b2dc-c6e8b8739107&ssk=support@shieldsquare.com&ssm=52579809357326614100689638289010&ssn=e45d91b8d1ca7298d2965752962601f708cdd51797a8-41e9-4370-a05b29&sso=2ec7c7fe-87541c644eaec2bebe3e44fc1d681d166d9ce51538e7b401&ssp=61376438451720167461172018648448472&ssq=88439387673738774996776737755335841644339&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwZTJkMTliYjktOTIwZC00ZmIxLWJhY2UtZDBmM2UzYmNhZGZhMS0xNzIwMTc2NzM3ODc5MC1mNjhmYThjZjVkMmUzOGE1MTAiLCJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDBjZGNlYzg0Ny01ZGEzLTQ3NDYtODhlNi1jZjU4NDM1YjE0YmQxNzIwMTc2NzM3ODc5MC0zOGVjNzFiNjY5MmY0ZjA4MTAifQ=="
38848722,J Phys Condens Matter,Unknown,2024,10.1088/1361-648X/ad559a,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=fcdb58d8-d54e-403a-8d07-ef4812494e8e&ssb=49466292335&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-648X%2Fad559a&ssi=3ef31e5c-8427-490e-909b-c020db2f8b76&ssk=support@shieldsquare.com&ssm=86216344213897989100843034192962&ssn=29bebd6aca5ece511a52c32a780505612798be86c2ac-a837-44a3-99a473&sso=6e07110f-e051ed5069813810085881e7b8da5c406caabe4226a07d5d&ssp=38966665451720143392172017785135176&ssq=89763087673910026026876739757211096595273&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDAwZDQ3YjM3Mi03MzYyLTRiZWQtYjgzNC04NzM5ZjU5MTc0M2IxNzIwMTc2NzM5NTAyMC01OWQyMTMyMTI5MGQ3NmEzMTAiLCJ1em14IjoiN2Y5MDAwNjI4ZmFlYWYtMjcyYy00ODUzLTgxYjQtYTAyNTU4NzJlNDQwMS0xNzIwMTc2NzM5NTAyMC1jMmI4MzE4NTFlNGMzYzEwMTAifQ=="
11542267,J Phys G Nucl Part Phys,Unknown,1996,10.1088/0954-3899/22/3/012,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=28d99cc2-0dfc-4047-8db0-f5ac5c576aab&ssb=44468238552&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F0954-3899%2F22%2F3%2F012&ssi=5b3c0e8d-8427-476d-95cf-a67d924fd414&ssk=support@shieldsquare.com&ssm=37230477431579500102944241811921&ssn=a7628d8a549b15be0ad4edb0319c2280746c68f45561-b26e-4a5e-b90ba0&sso=f73de6be-acb101a0aaaccc83db7d89cf14ea649eaf5cdfd11aead066&ssp=39818356131720171781172011492426396&ssq=34264125423693174312454236615089754274582&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwMTMzMmU2NjMtMmQ3Mi00NDA5LTg5MTAtY2VhZmMxNTJlMzA0MS0xNzIwMTU0MjM2MzkyMC1iOGZlNzU1MTU4NjBmM2IyMTAiLCJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjYwMDBmNTdmMjVjNy1mY2UzLTQ0ZWEtYWI1NS01MmJiZDljNTNkMGIxNzIwMTU0MjM2MzkyMC04NWJiNjA4Zjc3MzEyZjA4MTAifQ=="
11537102,J Phys G Nucl Part Phys,Unknown,1992,10.1088/0954-3899/18/5/016,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=a34a0b12-3ba1-48e7-818d-a8cc2352cabd&ssb=13608209088&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F0954-3899%2F18%2F5%2F016&ssi=f0f68ee9-8427-4e44-b881-018bbb4d086a&ssk=support@shieldsquare.com&ssm=17963989779459594105186140862246&ssn=bd6147cbc2c07eddad6660192ef2596c263c5909f4fe-20a7-401b-8279e8&sso=5e6424c7-c0c53e9bfefdb5a78a86a7d49a13390dbfb997e89af282e7&ssp=70445987671720103809172010329375265&ssq=86476585423885138193954238348433008955223&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDA1OTY5NzJmNC04Y2ZhLTQ3NGQtYmM4YS0yNGIzODk1ZTE2ZmQxNzIwMTU0MjM4MDU2MC1jOWNkOTA0ZDAyNGFkMjM3MTAiLCJ1em14IjoiN2Y5MDAwYWJiNTYzM2MtOGNjYS00ZjMxLTg5YjUtOTZhNmViOTc1YWFmMS0xNzIwMTU0MjM4MDU2MC0yMGRkOWUyMzVhYzAyZDlhMTAiLCJyZCI6ImlvcC5vcmcifQ=="
